,LapTime,NextLapTime,LapNumber,DriverNumber,Team,Compound,TyreLife,FreshTyre,S1Time,S2Time,S3Time,S1STime,S2STime,S2STime,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,Deleted,TrackStatus
736,87.889,86.828,21.0,7,9,2,21.0,0,29.139,29.926,28.824,3817.542,3847.468,3847.468,310.0,300.0,309.0,0,18.0,0,1
737,86.828,86.911,22.0,7,9,2,22.0,0,28.565,29.347,28.916,3904.857,3934.204,3934.204,307.0,301.0,313.0,0,18.0,0,1
738,86.911,86.516,23.0,7,9,2,23.0,0,28.657,29.401,28.853,3991.777,4021.178,4021.178,308.0,300.0,309.0,0,18.0,0,1
739,86.516,86.439,24.0,7,9,2,24.0,0,28.514,29.197,28.805,4078.545,4107.742,4107.742,308.0,300.0,311.0,0,18.0,0,1
740,86.439,90.552,25.0,7,9,2,25.0,0,28.76,29.047,28.632,4165.307,4194.354,4194.354,322.0,306.0,313.0,0,19.0,0,1
741,90.552,114.053,26.0,7,9,2,26.0,0,28.374,29.18,32.998,4251.36,4280.54,4280.54,309.0,,315.0,0,19.0,0,1
742,114.053,92.156,27.0,7,9,1,1.0,0,48.119,28.949,36.985,4361.657,4390.606,4390.606,306.0,192.0,285.0,0,20.0,0,26
743,92.156,92.525,28.0,7,9,1,2.0,0,34.215,29.202,28.739,4461.806,4491.008,4491.008,302.0,301.0,233.0,0,19.0,0,67
744,92.525,101.557,29.0,7,9,1,3.0,0,28.175,28.524,35.826,4547.922,4576.446,4576.446,307.0,237.0,309.0,0,19.0,0,26
745,101.557,84.863,30.0,7,9,1,4.0,0,36.572,34.639,30.346,4648.844,4683.483,4683.483,306.0,306.0,253.0,0,17.0,0,67
746,84.863,85.221,31.0,7,9,1,5.0,0,27.926,28.649,28.288,4741.755,4770.404,4770.404,314.0,307.0,329.0,0,17.0,0,1
747,85.221,86.332,32.0,7,9,1,6.0,0,27.966,28.695,28.56,4826.658,4855.353,4855.353,308.0,311.0,322.0,0,17.0,0,1
748,86.332,86.628,33.0,7,9,1,7.0,0,27.945,29.342,29.045,4911.858,4941.2,4941.2,324.0,311.0,314.0,0,17.0,0,1
749,86.628,85.868,34.0,7,9,1,8.0,0,27.906,29.549,29.173,4998.151,5027.7,5027.7,323.0,311.0,337.0,0,17.0,0,1
750,85.868,85.888,35.0,7,9,1,9.0,0,28.189,29.048,28.631,5085.062,5114.11,5114.11,303.0,304.0,344.0,0,16.0,0,1
751,85.888,85.744,36.0,7,9,1,10.0,0,28.439,28.856,28.593,5171.18,5200.036,5200.036,302.0,304.0,306.0,0,16.0,0,1
752,85.744,85.728,37.0,7,9,1,11.0,0,28.377,28.777,28.59,5257.006,5285.783,5285.783,304.0,303.0,,0,16.0,0,1
753,85.728,85.374,38.0,7,9,1,12.0,0,28.376,28.631,28.721,5342.749,5371.38,5371.38,305.0,303.0,307.0,0,16.0,0,1
754,85.374,85.338,39.0,7,9,1,13.0,0,28.271,28.553,28.55,5428.372,5456.925,5456.925,306.0,303.0,309.0,0,16.0,0,1
755,85.338,85.293,40.0,7,9,1,14.0,0,28.238,28.662,28.438,5513.713,5542.375,5542.375,307.0,303.0,,0,16.0,0,1
756,85.293,84.958,41.0,7,9,1,15.0,0,28.234,28.551,28.508,5599.047,5627.598,5627.598,306.0,303.0,308.0,0,16.0,0,1
757,84.958,85.048,42.0,7,9,1,16.0,0,28.164,28.505,28.289,5684.27,5712.775,5712.775,307.0,304.0,309.0,0,16.0,0,1
758,85.048,85.266,43.0,7,9,1,17.0,0,28.185,28.493,28.37,5769.249,5797.742,5797.742,305.0,305.0,308.0,0,16.0,0,1
759,85.266,84.642,44.0,7,9,1,18.0,0,28.278,28.528,28.46,5854.39,5882.918,5882.918,304.0,303.0,307.0,0,15.0,0,1
760,84.642,84.588,45.0,7,9,1,19.0,0,28.077,28.453,28.112,5939.455,5967.908,5967.908,307.0,305.0,310.0,0,15.0,0,1
761,84.588,86.637,46.0,7,9,1,20.0,0,28.192,28.416,27.98,6024.212,6052.628,6052.628,305.0,306.0,307.0,0,15.0,0,1
762,86.637,85.725,47.0,7,9,1,21.0,0,28.288,29.901,28.448,6108.896,6138.797,6138.797,279.0,304.0,,0,15.0,0,1
763,85.725,84.483,48.0,7,9,1,22.0,0,28.868,28.666,28.191,6196.113,6224.779,6224.779,323.0,310.0,278.0,0,15.0,0,1
764,84.483,85.233,49.0,7,9,1,23.0,0,27.927,28.506,28.05,6280.897,6309.403,6309.403,310.0,309.0,315.0,0,15.0,0,1
765,85.233,85.106,50.0,7,9,1,24.0,0,28.191,28.537,28.505,6365.644,6394.181,6394.181,308.0,306.0,312.0,0,15.0,0,1
766,85.106,84.419,51.0,7,9,1,25.0,0,28.241,28.525,28.34,6450.927,6479.452,6479.452,307.0,307.0,309.0,0,15.0,0,1
767,88.001,85.586,1.0,77,7,1,4.0,0,,29.626,28.351,,2060.579,2060.579,323.0,306.0,292.0,0,3.0,0,2
768,85.586,85.135,2.0,77,7,1,5.0,0,28.061,29.15,28.375,2116.436,2145.586,2145.586,310.0,306.0,330.0,0,3.0,0,1
769,85.135,85.158,3.0,77,7,1,6.0,0,28.156,28.78,28.199,2202.117,2230.897,2230.897,309.0,306.0,318.0,0,3.0,0,2
770,85.158,85.315,4.0,77,7,1,7.0,0,28.05,28.72,28.388,2287.146,2315.866,2315.866,314.0,305.0,320.0,0,3.0,0,1
771,85.315,84.999,5.0,77,7,1,8.0,0,28.002,28.887,28.426,2372.256,2401.143,2401.143,306.0,306.0,,0,3.0,0,1
772,84.999,85.063,6.0,77,7,1,9.0,0,28.111,28.58,28.308,2457.68,2486.26,2486.26,307.0,304.0,313.0,0,3.0,0,2
773,85.063,85.21,7.0,77,7,1,10.0,0,28.204,28.625,28.234,2542.772,2571.397,2571.397,309.0,306.0,311.0,0,3.0,0,2
774,85.21,84.941,8.0,77,7,1,11.0,0,28.125,28.971,28.114,2627.756,2656.727,2656.727,308.0,306.0,313.0,0,3.0,0,1
775,84.941,84.642,9.0,77,7,1,12.0,0,28.195,28.562,28.184,2713.036,2741.598,2741.598,311.0,306.0,311.0,0,3.0,0,1
776,84.642,84.818,10.0,77,7,1,13.0,0,28.053,28.481,28.108,2797.835,2826.316,2826.316,310.0,306.0,315.0,0,3.0,0,1
777,84.818,84.973,11.0,77,7,1,14.0,0,28.029,28.602,28.187,2882.453,2911.055,2911.055,311.0,306.0,,0,3.0,0,1
778,84.973,84.971,12.0,77,7,1,15.0,0,28.182,28.59,28.201,2967.424,2996.014,2996.014,311.0,307.0,,0,3.0,0,1
779,84.971,85.193,13.0,77,7,1,16.0,0,28.114,28.664,28.193,3052.329,3080.993,3080.993,312.0,307.0,313.0,0,3.0,0,1
780,85.193,85.284,14.0,77,7,1,17.0,0,28.178,28.819,28.196,3137.364,3166.183,3166.183,310.0,306.0,,0,3.0,0,1
781,85.284,85.069,15.0,77,7,1,18.0,0,28.181,28.831,28.272,3222.56,3251.391,3251.391,309.0,306.0,,0,3.0,0,1
782,85.069,84.673,16.0,77,7,1,19.0,0,28.164,28.697,28.208,3307.827,3336.524,3336.524,309.0,307.0,,0,3.0,0,1
783,84.673,84.915,17.0,77,7,1,20.0,0,28.091,28.505,28.077,3392.823,3421.328,3421.328,312.0,306.0,314.0,0,3.0,0,1
784,84.915,84.989,18.0,77,7,1,21.0,0,28.099,28.713,28.103,3477.504,3506.217,3506.217,309.0,307.0,317.0,0,3.0,0,1
785,84.989,85.014,19.0,77,7,1,22.0,0,28.093,28.654,28.242,3562.413,3591.067,3591.067,312.0,304.0,315.0,0,2.0,0,1
786,85.014,85.128,20.0,77,7,1,23.0,0,28.274,28.58,28.16,3647.583,3676.163,3676.163,312.0,302.0,319.0,0,1.0,0,1
787,85.128,84.929,21.0,77,7,1,24.0,0,28.385,28.61,28.133,3732.708,3761.318,3761.318,309.0,306.0,305.0,0,1.0,0,1
788,84.929,84.847,22.0,77,7,1,25.0,0,28.272,28.556,28.101,3817.723,3846.279,3846.279,305.0,303.0,316.0,0,1.0,0,1
789,84.847,84.97,23.0,77,7,1,26.0,0,28.323,28.457,28.067,3902.703,3931.16,3931.16,306.0,304.0,307.0,0,1.0,0,1
790,84.97,85.115,24.0,77,7,1,27.0,0,28.328,28.485,28.157,3987.555,4016.04,4016.04,306.0,304.0,,0,1.0,0,1
791,85.115,85.199,25.0,77,7,1,28.0,0,28.293,28.614,28.208,4072.49,4101.104,4101.104,306.0,303.0,309.0,0,1.0,0,1
792,85.199,89.671,26.0,77,7,1,29.0,0,28.383,28.67,28.146,4157.695,4186.365,4186.365,307.0,305.0,,0,1.0,0,1
793,89.671,103.415,27.0,77,7,1,30.0,0,28.319,28.554,32.798,4242.83,4271.384,4271.384,309.0,,308.0,0,1.0,0,1
794,103.415,98.335,28.0,77,7,2,1.0,0,47.398,28.297,27.72,4351.58,4379.877,4379.877,310.0,309.0,284.0,0,4.0,0,26
795,98.335,82.896,29.0,77,7,2,2.0,0,38.678,32.139,27.518,4446.275,4478.414,4478.414,322.0,317.0,204.0,0,4.0,0,67
796,82.896,106.262,30.0,77,7,2,3.0,0,27.296,27.961,27.639,4533.228,4561.189,4561.189,308.0,307.0,346.0,0,3.0,0,2
797,106.262,84.019,31.0,77,7,2,4.0,0,37.782,39.821,28.659,4626.61,4666.431,4666.431,287.0,307.0,198.0,0,3.0,0,267
798,84.019,83.537,32.0,77,7,2,5.0,0,28.274,28.175,27.57,4723.364,4751.539,4751.539,306.0,308.0,329.0,0,3.0,0,1
799,83.537,83.651,33.0,77,7,2,6.0,0,27.799,28.051,27.687,4806.908,4834.959,4834.959,309.0,309.0,313.0,0,3.0,0,1
800,83.651,83.494,34.0,77,7,2,7.0,0,27.807,28.138,27.706,4890.453,4918.591,4918.591,314.0,313.0,310.0,0,3.0,0,1
801,83.494,83.115,35.0,77,7,2,8.0,0,27.68,28.073,27.741,4973.977,5002.05,5002.05,314.0,313.0,324.0,0,3.0,0,1
802,83.115,83.371,36.0,77,7,2,9.0,0,27.87,27.752,27.493,5057.661,5085.413,5085.413,313.0,310.0,319.0,0,3.0,0,1
803,83.371,83.179,37.0,77,7,2,10.0,0,27.699,28.049,27.623,5140.605,5168.654,5168.654,312.0,309.0,313.0,0,3.0,0,1
804,83.179,83.173,38.0,77,7,2,11.0,0,27.708,27.903,27.568,5223.985,5251.888,5251.888,313.0,311.0,314.0,0,3.0,0,1
805,83.173,83.316,39.0,77,7,2,12.0,0,27.691,27.958,27.524,5307.147,5335.105,5335.105,313.0,311.0,315.0,0,3.0,0,1
806,83.316,83.016,40.0,77,7,2,13.0,0,27.743,28.107,27.466,5390.372,5418.479,5418.479,316.0,313.0,314.0,0,3.0,0,1
807,83.016,83.378,41.0,77,7,2,14.0,0,27.603,27.993,27.42,5473.548,5501.541,5501.541,315.0,313.0,319.0,0,3.0,0,1
808,83.378,83.011,42.0,77,7,2,15.0,0,27.737,28.045,27.596,5556.698,5584.743,5584.743,310.0,311.0,318.0,0,2.0,0,1
809,83.011,82.974,43.0,77,7,2,16.0,0,27.862,27.868,27.281,5640.201,5668.069,5668.069,313.0,313.0,309.0,0,2.0,0,1
810,82.974,83.078,44.0,77,7,2,17.0,0,27.672,27.925,27.377,5723.022,5750.947,5750.947,313.0,313.0,318.0,0,2.0,0,1
811,83.078,83.874,45.0,77,7,2,18.0,0,27.764,27.872,27.442,5806.088,5833.96,5833.96,312.0,312.0,316.0,0,2.0,0,1
812,83.874,82.859,46.0,77,7,2,19.0,0,27.783,27.942,28.149,5889.185,5917.127,5917.127,316.0,311.0,315.0,0,2.0,0,1
813,82.859,83.137,47.0,77,7,2,20.0,0,27.703,27.773,27.383,5972.979,6000.752,6000.752,312.0,313.0,317.0,0,2.0,0,1
814,83.137,83.07,48.0,77,7,2,21.0,0,27.779,27.859,27.499,6055.914,6083.773,6083.773,315.0,313.0,315.0,0,2.0,0,1
815,83.07,82.971,49.0,77,7,2,22.0,0,27.893,27.816,27.361,6139.165,6166.981,6166.981,314.0,314.0,317.0,0,2.0,0,1
816,82.971,83.816,50.0,77,7,2,23.0,0,27.625,27.752,27.594,6221.967,6249.719,6249.719,336.0,317.0,,0,2.0,0,1
817,83.816,82.961,51.0,77,7,2,24.0,0,28.321,28.023,27.472,6305.634,6333.657,6333.657,311.0,313.0,343.0,0,2.0,0,1
818,82.961,83.784,52.0,77,7,2,25.0,0,27.734,27.783,27.444,6388.863,6416.646,6416.646,318.0,316.0,315.0,0,2.0,0,1
819,95.756,88.943,1.0,8,3,1,1.0,0,,31.155,30.1,,2066.179,2066.179,320.0,308.0,255.0,0,16.0,0,2
820,88.943,88.722,2.0,8,3,1,2.0,0,28.454,31.134,29.355,2124.571,2155.705,2155.705,315.0,307.0,304.0,0,16.0,0,1
821,88.722,88.378,3.0,8,3,1,3.0,0,28.345,30.834,29.543,2213.405,2244.239,2244.239,332.0,306.0,321.0,0,17.0,0,2
822,88.378,87.653,4.0,8,3,1,4.0,0,28.304,30.258,29.816,2302.086,2332.344,2332.344,331.0,308.0,331.0,0,17.0,0,1
823,87.653,87.51,5.0,8,3,1,5.0,0,28.465,29.672,29.516,2390.625,2420.297,2420.297,331.0,307.0,344.0,0,16.0,0,1
824,87.51,100.634,6.0,8,3,1,6.0,0,28.052,29.477,29.981,2477.865,2507.342,2507.342,310.0,303.0,336.0,0,13.0,0,2
825,100.634,109.76,7.0,8,3,1,7.0,0,28.278,29.374,42.982,2565.601,2594.975,2594.975,314.0,,329.0,0,19.0,0,1
826,109.76,86.366,8.0,8,3,2,1.0,0,51.371,29.507,28.882,2689.328,2718.835,2718.835,308.0,300.0,260.0,0,20.0,0,1
827,86.366,86.394,9.0,8,3,2,2.0,0,28.612,28.962,28.792,2776.329,2805.291,2805.291,306.0,300.0,306.0,0,20.0,0,1
828,86.394,86.225,10.0,8,3,2,3.0,0,28.636,28.948,28.81,2862.719,2891.667,2891.667,308.0,299.0,308.0,0,20.0,0,1
829,86.225,86.465,11.0,8,3,2,4.0,0,28.42,28.991,28.814,2948.897,2977.888,2977.888,310.0,299.0,310.0,0,20.0,0,1
830,86.465,87.981,12.0,8,3,2,5.0,0,28.523,29.051,28.891,3035.225,3064.276,3064.276,308.0,299.0,309.0,0,20.0,0,1
831,87.981,86.735,13.0,8,3,2,6.0,0,28.735,29.131,30.115,3121.902,3151.033,3151.033,307.0,289.0,307.0,0,19.0,0,1
832,86.735,86.948,14.0,8,3,2,7.0,0,28.796,29.029,28.91,3209.944,3238.973,3238.973,308.0,298.0,306.0,0,19.0,0,1
833,86.948,86.396,15.0,8,3,2,8.0,0,29.023,28.995,28.93,3296.906,3325.901,3325.901,308.0,299.0,308.0,0,19.0,0,1
834,86.396,86.583,16.0,8,3,2,9.0,0,28.545,28.864,28.987,3383.376,3412.24,3412.24,310.0,299.0,311.0,0,19.0,0,1
835,86.583,86.813,17.0,8,3,2,10.0,0,28.595,28.979,29.009,3469.822,3498.801,3498.801,309.0,299.0,310.0,0,19.0,0,1
836,86.813,91.098,18.0,8,3,2,11.0,0,28.64,29.177,28.996,3556.45,3585.627,3585.627,307.0,299.0,308.0,0,19.0,0,1
837,91.098,86.73,19.0,8,3,2,12.0,0,30.433,29.507,31.158,3645.056,3674.563,3674.563,313.0,302.0,310.0,0,19.0,0,1
838,86.73,86.602,20.0,8,3,2,13.0,0,28.477,29.461,28.792,3734.198,3763.659,3763.659,317.0,300.0,327.0,0,19.0,0,1
839,86.602,86.445,21.0,8,3,2,14.0,0,28.597,29.059,28.946,3821.048,3850.107,3850.107,315.0,302.0,315.0,0,19.0,0,1
840,86.445,87.526,22.0,8,3,2,15.0,0,28.483,29.057,28.905,3907.536,3936.593,3936.593,314.0,302.0,,0,19.0,0,1
841,87.526,86.829,23.0,8,3,2,16.0,0,28.814,29.531,29.181,3994.312,4023.843,4023.843,316.0,303.0,314.0,0,20.0,0,1
842,86.829,87.126,24.0,8,3,2,17.0,0,28.441,29.37,29.018,4081.465,4110.835,4110.835,317.0,301.0,318.0,0,20.0,0,1
843,87.126,86.735,25.0,8,3,2,18.0,0,28.419,29.771,28.936,4168.272,4198.043,4198.043,316.0,302.0,,0,20.0,0,1
844,86.735,89.458,26.0,8,3,2,19.0,0,28.504,29.234,28.997,4255.483,4284.717,4284.717,313.0,303.0,314.0,0,20.0,0,1
845,89.458,100.815,27.0,8,3,2,20.0,0,30.928,29.287,29.243,4344.642,4373.929,4373.929,317.0,302.0,237.0,0,19.0,0,2
846,100.815,95.178,28.0,8,3,2,21.0,0,36.559,34.914,29.342,4439.731,4474.645,4474.645,309.0,302.0,131.0,0,18.0,0,267
847,95.178,117.856,29.0,8,3,2,22.0,0,30.456,30.265,34.457,4534.443,4564.708,4564.708,323.0,,315.0,0,18.0,0,26
848,117.856,84.985,30.0,8,3,1,1.0,0,56.46,32.522,28.874,4655.625,4688.147,4688.147,310.0,306.0,274.0,0,18.0,0,67
849,84.985,85.435,31.0,8,3,1,2.0,0,27.986,28.661,28.338,4745.007,4773.668,4773.668,315.0,305.0,317.0,0,18.0,0,1
850,85.435,85.437,32.0,8,3,1,3.0,0,28.084,28.68,28.671,4830.09,4858.77,4858.77,313.0,306.0,316.0,0,18.0,0,1
851,85.437,85.411,33.0,8,3,1,4.0,0,28.151,28.625,28.661,4915.592,4944.217,4944.217,316.0,306.0,318.0,0,18.0,0,1
852,85.411,86.383,34.0,8,3,1,5.0,0,28.013,28.701999999999998,28.696,5000.891,5029.593,5029.593,320.0,307.0,,0,18.0,0,1
853,86.383,87.702,35.0,8,3,1,6.0,0,28.213,28.929,29.241,5086.502,5115.431,5115.431,335.0,311.0,320.0,0,18.0,0,1
854,87.702,86.213,36.0,8,3,1,7.0,0,30.035,28.832,28.835,5174.707,5203.539,5203.539,317.0,307.0,346.0,0,18.0,0,1
855,86.213,87.249,37.0,8,3,1,8.0,0,28.182,28.855,29.176,5260.556,5289.411,5289.411,324.0,310.0,318.0,0,18.0,0,1
856,87.249,86.364,38.0,8,3,1,9.0,0,29.546,28.964,28.739,5348.133,5377.097,5377.097,316.0,306.0,343.0,0,18.0,0,1
857,86.364,87.788,39.0,8,3,1,10.0,0,28.238,28.95,29.176,5434.074,5463.024,5463.024,323.0,307.0,324.0,0,18.0,0,1
858,87.788,85.873,40.0,8,3,1,11.0,0,28.194,30.761,28.833,5520.394,5551.155,5551.155,324.0,307.0,326.0,0,18.0,0,1
859,85.873,87.306,41.0,8,3,1,12.0,0,28.266,28.816,28.791,5608.254,5637.07,5637.07,326.0,311.0,327.0,0,18.0,0,1
860,87.306,86.005,42.0,8,3,1,13.0,0,29.49,28.978,28.838,5695.351,5724.329,5724.329,335.0,312.0,236.0,0,18.0,0,1
861,86.005,85.389,43.0,8,3,1,14.0,0,28.114,28.969,28.922,5781.281,5810.25,5810.25,324.0,310.0,338.0,0,18.0,0,1
862,85.389,85.473,44.0,8,3,1,15.0,0,28.049,28.793,28.547,5867.221,5896.014,5896.014,309.0,304.0,345.0,0,16.0,0,1
863,85.473,85.203,45.0,8,3,1,16.0,0,28.199,28.562,28.712,5952.76,5981.322,5981.322,309.0,304.0,310.0,0,16.0,0,1
864,85.203,88.124,46.0,8,3,1,17.0,0,28.193,28.602,28.408,6038.227,6066.829,6066.829,311.0,305.0,313.0,0,16.0,0,1
865,88.124,85.43,47.0,8,3,1,18.0,0,30.374,29.138,28.612,6125.611,6154.749,6154.749,320.0,308.0,183.0,0,16.0,0,1
866,85.43,85.145,48.0,8,3,1,19.0,0,28.044,28.688,28.698,6211.405,6240.093,6240.093,318.0,307.0,321.0,0,16.0,0,1
867,85.145,85.514,49.0,8,3,1,20.0,0,27.909,28.583,28.653,6296.7,6325.283,6325.283,315.0,305.0,318.0,0,16.0,0,1
868,85.514,85.831,50.0,8,3,1,21.0,0,28.177,28.638,28.699,6382.113,6410.751,6410.751,315.0,305.0,317.0,0,16.0,0,1
869,85.831,86.52,51.0,8,3,1,22.0,0,28.197,28.736,28.898,6467.647,6496.383,6496.383,316.0,304.0,315.0,0,16.0,0,1
870,94.659,88.801,1.0,88,8,2,1.0,0,,31.459,30.229,,2065.102,2065.102,328.0,303.0,250.0,0,13.0,0,2
871,88.801,88.233,2.0,88,8,2,2.0,0,28.812,30.697,29.292,2123.763,2154.46,2154.46,308.0,302.0,333.0,0,14.0,0,1
872,88.233,88.618,3.0,88,8,2,3.0,0,28.745,30.003,29.485,2212.497,2242.5,2242.5,307.0,300.0,323.0,0,14.0,0,2
873,88.618,88.747,4.0,88,8,2,4.0,0,28.785,30.189,29.644,2300.77,2330.959,2330.959,301.0,299.0,319.0,0,14.0,0,1
874,88.747,89.079,5.0,88,8,2,5.0,0,28.898,30.331,29.518,2389.501,2419.832,2419.832,317.0,298.0,311.0,0,15.0,0,1
875,89.079,89.061,6.0,88,8,2,6.0,0,28.912,29.879,30.288,2478.262,2508.141,2508.141,317.0,303.0,313.0,0,15.0,0,2
876,89.061,88.457,7.0,88,8,2,7.0,0,28.89,30.371,29.8,2567.319,2597.69,2597.69,316.0,302.0,337.0,0,15.0,0,1
877,88.457,88.93,8.0,88,8,2,8.0,0,28.668,30.078,29.711,2656.158,2686.236,2686.236,317.0,299.0,316.0,0,15.0,0,1
878,88.93,89.432,9.0,88,8,2,9.0,0,29.158,30.29,29.482,2745.105,2775.395,2775.395,300.0,301.0,,0,16.0,0,1
879,89.432,88.305,10.0,88,8,2,10.0,0,29.018,30.132,30.282,2833.895,2864.027,2864.027,313.0,301.0,318.0,0,18.0,0,1
880,88.305,87.788,11.0,88,8,2,11.0,0,28.758,29.988,29.559,2923.067,2953.055,2953.055,305.0,299.0,317.0,0,18.0,0,1
881,87.788,87.997,12.0,88,8,2,12.0,0,28.809,29.668,29.311,3011.423,3041.091,3041.091,301.0,298.0,309.0,0,18.0,0,1
882,87.997,87.748,13.0,88,8,2,13.0,0,28.955,29.705,29.337,3099.357,3129.062,3129.062,300.0,297.0,304.0,0,18.0,0,1
883,87.748,87.907,14.0,88,8,2,14.0,0,28.962,29.57,29.216,3187.361,3216.931,3216.931,302.0,296.0,,0,18.0,0,1
884,87.907,88.537,15.0,88,8,2,15.0,0,29.025,29.514,29.368,3275.172,3304.686,3304.686,299.0,298.0,303.0,0,18.0,0,1
885,88.537,87.826,16.0,88,8,2,16.0,0,29.243,29.936,29.358,3363.297,3393.233,3393.233,317.0,299.0,302.0,0,18.0,0,1
886,87.826,87.628,17.0,88,8,2,17.0,0,28.81,29.618,29.398,3451.401,3481.019,3481.019,302.0,297.0,309.0,0,18.0,0,1
887,87.628,87.707,18.0,88,8,2,18.0,0,28.909,29.519,29.2,3539.326,3568.845,3568.845,303.0,298.0,305.0,0,18.0,0,1
888,87.707,87.43,19.0,88,8,2,19.0,0,28.919,29.561,29.227,3626.964,3656.525,3656.525,300.0,298.0,306.0,0,18.0,0,1
889,87.43,87.284,20.0,88,8,2,20.0,0,28.867,29.477,29.086,3714.619,3744.096,3744.096,300.0,297.0,304.0,0,17.0,0,1
890,87.284,87.307,21.0,88,8,2,21.0,0,28.929,29.342,29.013,3802.111,3831.453,3831.453,303.0,297.0,305.0,0,17.0,0,1
891,87.307,87.42,22.0,88,8,2,22.0,0,28.795,29.367,29.145,3889.261,3918.628,3918.628,300.0,298.0,307.0,0,17.0,0,1
892,87.42,87.61,23.0,88,8,2,23.0,0,28.943,29.38,29.097,3976.716,4006.096,4006.096,300.0,297.0,304.0,0,16.0,0,1
893,87.61,87.101,24.0,88,8,2,24.0,0,28.894,29.559,29.157,4064.087,4093.646,4093.646,301.0,297.0,300.0,0,15.0,0,1
894,87.101,87.512,25.0,88,8,2,25.0,0,28.824,29.298,28.979,4151.627,4180.925,4180.925,301.0,297.0,306.0,0,15.0,0,1
895,87.512,87.552,26.0,88,8,2,26.0,0,28.987,29.407,29.118,4238.891,4268.298,4268.298,299.0,298.0,300.0,0,15.0,0,1
896,87.552,102.817,27.0,88,8,2,27.0,0,28.9,29.411,29.241,4326.316,4355.727,4355.727,298.0,298.0,303.0,0,15.0,0,2
897,102.817,92.89,28.0,88,8,2,28.0,0,33.702,39.364,29.751,4418.67,4458.034,4458.034,233.0,298.0,297.0,0,14.0,0,267
898,92.89,128.219,29.0,88,8,2,29.0,0,28.873,29.804,34.213,4516.658,4546.462,4546.462,301.0,,318.0,0,17.0,0,2
899,128.219,86.113,30.0,88,8,1,1.0,0,62.334,36.768,29.117,4643.009,4679.777,4679.777,306.0,298.0,239.0,0,16.0,0,267
900,86.113,88.323,31.0,88,8,1,2.0,0,28.293,28.982,28.838,4737.187,4766.169,4766.169,298.0,299.0,313.0,0,16.0,0,1
901,88.323,86.287,32.0,88,8,1,3.0,0,28.642,29.404,30.277,4823.649,4853.053,4853.053,296.0,304.0,300.0,0,16.0,0,1
902,86.287,86.741,33.0,88,8,1,4.0,0,28.206,29.301,28.78,4911.536,4940.837,4940.837,317.0,304.0,324.0,0,16.0,0,1
903,86.741,87.617,34.0,88,8,1,5.0,0,28.424,29.373,28.944,4998.041,5027.414,5027.414,303.0,302.0,321.0,0,16.0,0,1
904,87.617,87.053,35.0,88,8,1,6.0,0,28.694,30.029,28.894,5085.052,5115.081,5115.081,314.0,304.0,322.0,0,17.0,0,1
905,87.053,86.92,36.0,88,8,1,7.0,0,28.509,29.487,29.057,5172.484,5201.971,5201.971,300.0,302.0,323.0,0,17.0,0,1
906,86.92,86.709,37.0,88,8,1,8.0,0,28.611,29.26,29.049,5259.639,5288.899,5288.899,299.0,302.0,306.0,0,17.0,0,1
907,86.709,86.717,38.0,88,8,1,9.0,0,28.578,29.222,28.909,5346.526,5375.748,5375.748,299.0,300.0,321.0,0,17.0,0,1
908,86.717,87.613,39.0,88,8,1,10.0,0,28.496,29.251,28.97,5433.153,5462.404,5462.404,304.0,301.0,307.0,0,17.0,0,1
909,87.613,86.169,40.0,88,8,1,11.0,0,28.472,29.231,29.91,5519.846,5549.077,5549.077,297.0,305.0,317.0,0,17.0,0,1
910,86.169,87.245,41.0,88,8,1,12.0,0,28.429,29.05,28.69,5607.416,5636.466,5636.466,304.0,304.0,322.0,0,17.0,0,1
911,87.245,86.1,42.0,88,8,1,13.0,0,28.311,30.394,28.54,5693.467,5723.861,5723.861,321.0,305.0,313.0,0,17.0,0,1
912,86.1,99.222,43.0,88,8,1,14.0,0,28.279,29.038,28.783,5780.68,5809.718,5809.718,299.0,301.0,323.0,0,17.0,0,1
913,99.222,105.306,44.0,88,8,1,15.0,0,31.475,32.632,35.115,5869.976,5902.608,5902.608,306.0,,318.0,0,17.0,0,1
914,105.306,85.367,45.0,88,8,2,1.0,0,47.839,28.856,28.611,5985.562,6014.418,6014.418,303.0,301.0,282.0,0,17.0,0,1
915,85.367,84.989,46.0,88,8,2,2.0,0,28.337,28.492,28.538,6071.366,6099.858,6099.858,298.0,302.0,313.0,0,17.0,0,1
916,84.989,85.261,47.0,88,8,2,3.0,0,28.471,28.281,28.237,6156.867,6185.148,6185.148,304.0,301.0,300.0,0,17.0,0,1
917,85.261,85.603,48.0,88,8,2,4.0,0,28.316,28.596,28.349,6241.701,6270.297,6270.297,299.0,302.0,306.0,0,17.0,0,1
918,85.603,85.01,49.0,88,8,2,5.0,0,28.498,28.659,28.446,6327.144,6355.803,6355.803,300.0,301.0,300.0,0,17.0,0,1
919,85.01,85.017,50.0,88,8,2,6.0,0,28.385,28.376,28.249,6412.634,6441.01,6441.01,304.0,301.0,318.0,0,17.0,0,1
920,92.702,87.258,1.0,99,9,1,1.0,0,,32.088,29.179,,2063.979,2063.979,317.0,312.0,246.0,0,10.0,0,2
921,87.258,87.15,2.0,99,9,1,2.0,0,28.34,29.854,29.064,2121.372,2151.226,2151.226,318.0,307.0,328.0,0,10.0,0,1
